CLNT_ID,NO_SIMF,APPL_ID,AP_PRJ_IDENT,SITE_ID,CLNT_NAME,AD_NAME,AD_FIRST_NAME,STATUS_SIMF,CORR_ADDR,PHONE,FAX,SERVICE,SUBSERVICE,TRANS_TYPE,FREQ,FREQ_PAIR,NUM_STATION,ERP_PWR_DBM,EQ_PWR,GAIN,LOSS,BWIDTH,IB,IP,HDDP,HDLP,ZONA,STN_TYPE,EQUIP_TYPE,BHP,EQ_MFR,TX_EQP_ID,CONFIG_PLZN_CODE,EQ_MDL,ANT_MFR,ANT_MDL,HGT_ANT,AZIM,ELEV_ANGLE,MASTER_PLZN_CODE,EMIS_CLASS_1,STN_NAME,STN_ADDR,CALLSIGN,SID_LONG,SID_LAT,CIRCUIT_LEN,LAT_DEG,LAT_MIN,LAT_SEC,LAT_DIR_IND,LONG_DEG,LONG_MIN,LONG_SEC,LONG_DIR_IND,AREA_OF_SERVICE,MAX_COV_RADIUS,H_ASL,NUM_SETS,CURR_LIC_NUM,APPL_DATE,LICENCE_DATE,VALIDITY_DATE,UMUR_ISR,VILLAGE,CITY,DISTRICT,PROVINCE,SV_ID,SS_ID,TO_APPL_ID,TO_CLNT_ID,LINK_ID,MASA_LAKU,ARCHIV_DATE,TO_SITE_ID,STASIUN_LAWAN,RECEV_TYPE,TO_CALLSIGN,TO_LAT_DEG,TO_LAT_MIN,TO_LAT_SEC,TO_LAT_DIR_IND,TO_LONG_DEG,TO_LONG_MIN,TO_LONG_SEC,TO_LONG_DIR_IND,COST_CAT,AP_REQUEST_TYPE,TGL_QUERY
909,1231707/1,02494043012022,2022MM38304,0001,"INDOSAT TBK, PT.",,RESKI,Prelim. Canceled,JALAN MEDAN MERDEKA BARAT NO. 21 RT/RW -GAMBIR KOTA ADM. JAKARTA PUSAT DKI JAKARTA 10110,021-30003001,021-30001385,Fixed Service,PP,Transmitter,10915,11445,,53.90011,.05012,39.9,3,40000,.06,.29,35745,3873,Z4,1,TR,4926965,ERICSSON,E1807262,V,MINI-LINK 6692 11 GHZ 6363,ERICSSON,ANT3 B 1.2 10/11 HPX_V,66,83.1157779546383,.191831272107623,V,G7W3JN,25UNH032_AMESIU_UNH,JL. POROS KENDARI - KOLAKA DSN I DS AMESIU KEC.PONDIDAHA KAB.KONAWE,,122.25301944,-3.9669,6.2,3,58,.84,S,122,15,10.87,E,"JL. POROS KENDARI - KOLAKA DSN I DS AMESIU KEC.PONDIDAHA KAB.KONAWE, KONAWE, PONDIDAHA, SULAWESI TENGGARA",,27,1,02520646-000SU/2620222027,17-MAR-22,18-MAR-22,16-JAN-26,3,,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02494043012022,909,13639509,16-JAN-26,,0002,25UNH016_ULUPOHARA,Receiver,,3,57,36.79,S,122,18,30.49,E,,N,04-MAY-25
00105553,1652502,02719184112022,2022PP006966,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,8147.97,7836.65,,63.3897,.5,40.4,1,29650,.06,.29,0,0,Z4,1,,,NEC Corporation,E1812814,V,NEC iPasolink VR10 Radio Frekuensi,ANDREW CORPORATION,VHP6-71W_V,65,172.686322548965,.200862109481775,V,,KDI018_PONDIDAHA,DUSUN II RT 02 RW - MUMUN DOWU KEC. PONDIDAHA KAB. KONAWE PROP. SULTRA,,122.22485,-3.95696,22.43,3,57,25.056,S,122,13,29.4600000000128,E,"DUSUN II RT 02 RW - MUMUN DOWU KEC. PONDIDAHA KAB. KONAWE PROP. SULTRA, KONAWE, PONDIDAHA, SULAWESI TENGGARA",,100,1,02623657-000SU/2620222027,04-NOV-22,29-NOV-22,28-NOV-27,2,,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02719184112022,00105553,14304279,28-NOV-25,,0001,ADL116_DMT GONTOR MOWILA,Receiver,,4,9,29.34,S,122,15,2.66399999997589,E,,N,04-MAY-25
00105553,1061190/3,02315235022021,,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,7303,7142,1,66.3897,.5,40.4,1,28000,.06,.29,0,0,Z4,,,,NEC Corporation,E1903040,H,NEC iPasolink VR10 Radio Frekuensi,ANDREW CORPORATION,VHPX6-71W_H,40,186.619923889509,-.00130842745011053,H,,KDI018_PONDIDAHA_I1,DUSUN II RT 02 RW - MUMUN DOWU KEC. PONDIDAHA KAB. KONAWE PROP. SULTRA,,122.22485,-3.95696111,16.572,3,57,25.06,S,122,13,29.46,E,"DUSUN II RT 02 RW - MUMUN DOWU KEC. PONDIDAHA KAB. KONAWE PROP. SULTRA,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,100,1,,10-OCT-23,10-OCT-23,01-FEB-26,1,,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02315235022021,00105553,15019271,01-FEB-26,,0001,ADL178_TBG_WURA_I1.7,,,4,6,20.92,S,122,12,27.11,E,,N,04-MAY-25
00105553,0636100/2,024056092018,,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,7498,7659,1,62.4897,.5,36.5,1,28000,.06,.29,0,0,Z4,,,,NEC,E1455926,V,IPASOLINK400_7GHZ,ANDREW CORPORATION,VHLP4-71W_V,40,186.750343206266,-.018240764705962,V,G7WJN,KDI018_PONDIDAHA,"DUSUN II RT 02 MOMUNDOWU, KEC. PONDIDAHA, KAB. KONAWE, PROVINSI SULAWESI TENGGARA",,122.22516667,-3.95719444,16.55,3,57,25.9,S,122,13,30.6,E,"DUSUN II RT 02 MOMUNDOWU, KEC. PONDIDAHA, KAB. KONAWE, PROVINSI SULAWESI TENGGARA,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,100,1,02052006-000SU/2620182023,08-SEP-23,08-SEP-23,09-SEP-28,1,,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,024056092018,00105553,14983089,09-SEP-25,,0001,ADL178_TBG WUURA,,,4,6,20.92,S,122,12,27.11,E,,N,04-MAY-25
00105553,1069007/2,02324440022021,,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,7955.25,8266.57,1,69.7897,.5,46.8,1,29650,.06,.29,0,0,Z4,,,,NEC Corporation,E1814236,H,NEC iPasolink VR4 Radio Frekuensi,ANDREW CORPORATION,HP12-71W_H,55,186.619923889509,.0160278337721723,H,,KDI018_PONDIDAHA_I1,DUSUN II RT 02 RW - MUMUN DOWU KEC. PONDIDAHA KAB. KONAWE PROP. SULTRA,,122.22485,-3.95696111,16.572,3,57,25.06,S,122,13,29.46,E,"DUSUN II RT 02 RW - MUMUN DOWU KEC. PONDIDAHA KAB. KONAWE PROP. SULTRA,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,100,1,02424476-000SU/2620212026,21-MAR-24,21-MAR-24,17-FEB-26,1,,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02324440022021,00105553,15323291,17-FEB-26,,0001,ADL178_TBG_WURA_I1.7,,,4,6,20.92,S,122,12,27.11,E,,N,04-MAY-25
8071,0896690/2,02160957052020,2024MM105042,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,14907,14417,1,61.1,1,31.1,0,28000,.06,.29,0,0,Z4,,,,"NIPPON ELECTRIC CO,LTD (NEC)",E2192710,V,IPASOLINK 100 KAPASITAS UPTO 200 MBPS FREKUENSI 15 GHZ,"NIPPON ELECTRIC CO,LTD (NEC)",ASL1-145DS_V,40,,,V,14G9D7W,KDI018_Pondidaha,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,3.909,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,,1,,16-AUG-24,16-AUG-24,26-MAY-25,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02160957052020,8071,15542701,26-MAY-26,,0002,UNH017_DMT Dunggua,,,3,55,18.525,S,122,13,43.725,E,,N,04-MAY-25
00105553,3464000/1,02022736072024,,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,11325,10795,1,61.4515,.32,40.4,1,40000,.06,.29,0,0,Z4,,,,NEC Corporation,E2162740,V,NEC iPasolink VR10 Radio Frekuensi,ANDREW CORPORATION,HP4-107_V,42,138.655802798912,.0354231225461163,V,40M0D7W,KDI018_PONDIDAHA,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,7.516,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA,MUMUNDOWU",,,1,02907567-000SU/2620242029,16-OCT-24,16-OCT-24,22-AUG-29,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02022736072024,00105553,15637026,22-AUG-25,,0001,COI007_SABULAKOA,,,4,0,28.13,S,122,16,10.88,E,,N,04-MAY-25
8071,0947000/2,02204385082020,2024MM118439,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,15243,14753,1,68.0515,.32,43,0,28000,.06,.29,0,0,Z4,,,,NEC,E2225160,H,IPASOLINK200_15GHZ,ANDREW CORPORATION,VHLPX4-15_H,43,,,H,15G2D7W,KDI018_Pondidaha,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,3.909,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,,1,,20-SEP-24,20-SEP-24,27-AUG-25,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02204385082020,8071,15602324,27-AUG-25,,0001,UNH017_DMT Dunggua,,,3,55,18.525,S,122,13,43.725,E,,N,04-MAY-25
8071,1466589/1,02653026082022,2024MM118145,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,7866.3,8177.62,1,63.4897,.5,36.5,0,29650,.06,.29,0,0,Z4,,,,NEC,E2224355,V,PASOLINK NEO 8G STM-1,ANDREW CORPORATION,VHLP4-71W_V,40,351.596111536847,-.0223917549102096,V,7G87D7W,KDI018_Pondidaha,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,13.024,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,,1,,20-SEP-24,20-SEP-24,21-AUG-27,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02653026082022,8071,15601033,21-AUG-25,,0001,UNH016_TBG Tudameaso,,,3,50,25.575,S,122,12,27.225,E,,N,04-MAY-25
8071,3552887,02055327092024,2024MM120870,0001,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,15327,14837,1,61.9103,.2,42.9,1,28000,.06,.29,0,0,Z4,,,,NEC,E2231657,H,IPASOLINK1000_15GHZ,ANDREW CORPORATION,VHLP4-142_H,45,109.698253686157,-.219591746890624,H,15G3D7W,KDI018_Pondidaha,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,3.3,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,,1,02923780-000SU/2620242029,27-SEP-24,04-OCT-24,02-OCT-29,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02055327092024,8071,15618518,03-OCT-25,,0002,UNH087_PTI Amesiu,,,3,58,.975,S,122,15,10.125,E,,N,04-MAY-25
8071,2321125/1,02879027062023,2024MM114246,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,15327,14837,1,65.9103,.2,42.9,0,28000,.06,.29,0,0,Z4,,,,"NIPPON ELECTRIC CO,LTD (NEC)",E2214521,H,IPASOLINK 100 KAPASITAS UPTO 200 MBPS FREKUENSI 15 GHZ,ANDREW CORPORATION,VHLP4-142_H,45,109.698253686157,-.219563866706672,H,15G3D7W,KDI018_Pondidaha,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,3.3,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,,1,,12-SEP-24,12-SEP-24,09-JUL-28,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02879027062023,8071,15584624,10-JUL-25,,0001,UNH087_Protelindo Amesiu,,,3,58,.975,S,122,15,10.125,E,,N,04-MAY-25
00105553,1061197/2,02315245022021,,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,7331,7170,1,63.3897,.5,40.4,1,28000,.06,.29,0,0,Z4,,,,NEC Corporation,E1903026,H,NEC iPasolink VR10 Radio Frekuensi,ANDREW CORPORATION,VHPX6-71W_H,50,208.933275172906,-.0303222387727948,H,,KDI018_PONDIDAHA,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,22.89,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA,MUMUNDOWU",,,1,,18-SEP-24,18-SEP-24,01-FEB-26,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02315245022021,00105553,15591306,01-FEB-26,,0001,ADL017_ANGATA,,,4,8,16.125,S,122,7,28.425,E,,N,04-MAY-25
00105553,0584009/1,028475032018,,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,8266.57,7955.25,1,59.4897,.5,36.5,1,29650,.06,.29,0,0,Z4,,,,NEC,E1455932,V,IPASOLINK1000_8GHZ,ANDREW CORPORATION,VHLP4-71W_V,40,172.688176530115,.200787874735935,V,G7WJN,KDI018_PONDIDAHA,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,22.425,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA,MUMUNDOWU",,,1,02020908-000SU/2620182023,18-SEP-24,18-SEP-24,05-APR-28,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,028475032018,00105553,15592231,05-APR-26,,0001,ADL116_DMT GONTOR MOWILA,,,4,9,29.025,S,122,15,2.475,E,,N,04-MAY-25
8608,3477609,02029738082024,2024MM98936,0001,"XLSMART TELECOM SEJAHTERA, PT.",DIAN SISWARINI,DIAN,Granted,XLSMART TOWER JL. H.R. RASUNA SAID BLOK X-5 KAV.11-12. RT/RW 007/002 KUNINGAN TIMURSETIABUDI KOTA ADM. JAKARTA SELATAN DKI JAKARTA 12950,021 - 5761881,021 - 5761880,Fixed Service,PP,Transmitter,8177.62,7866.3,1,61.2206,.4,37.2,1,29650,.06,.29,0,0,Z4,,,,NEC,E2178577,V,IPASOLINK400_8GHZ,NEC ANTEN,ASL4-W71NS_V,35,238.563653094027,-.0242925326649722,V,8G18D7W,CF61 PONDIDAHA KONAWE,"Amesiu, Kec. Pondidaha, Kab. Konawe, Sulawesi Tenggara",,122.2530625,-3.9668125,15.768,3,58,.525,S,122,15,11.025,E,"Amesiu, Kec. Pondidaha, Kab. Konawe, Sulawesi Tenggara,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,,1,02901645-000SU/2620242025,02-AUG-24,15-AUG-24,14-AUG-25,0,AMESIU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02029738082024,8608,15518482,14-AUG-25,,0002,CF54 PURIALA KONAWE SELATAN,,,4,2,26.925,S,122,7,54.075,E,,N,04-MAY-25
8608,3419497,02009783062024,2024MM77021,0002,"XLSMART TELECOM SEJAHTERA, PT.",DIAN SISWARINI,DIAN,Granted,XLSMART TOWER JL. H.R. RASUNA SAID BLOK X-5 KAV.11-12. RT/RW 007/002 KUNINGAN TIMURSETIABUDI KOTA ADM. JAKARTA SELATAN DKI JAKARTA 12950,021 - 5761881,021 - 5761880,Fixed Service,PP,Transmitter,8059.02,7747.7,1,50.99784,.038,37.2,1,29650,.06,.29,0,0,Z4,,,,NEC,E2135403,V,IPASOLINK1000_8GHZ,NEC ANTEN,ASL4-W71NS_V,25,295.495232119695,-.0201909000982526,V,8G06D7W,CF61 PONDIDAHA KONAWE,"Amesiu, Kec. Pondidaha, Kab. Konawe, Sulawesi Tenggara",,122.2530625,-3.9668125,14.302,3,58,.525,S,122,15,11.025,E,"Amesiu, Kec. Pondidaha, Kab. Konawe, Sulawesi Tenggara,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,,1,02873970-000SU/2620242025,14-JUN-24,25-JUN-24,24-JUN-25,0,AMESIU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02009783062024,8608,15436835,22-JUN-26,,0001,3322352G9 BUNGGUOSU KONAWE WAWOTOBI,,,3,54,41.175,S,122,8,12.075,E,,N,04-MAY-25
00105553,1316781/1,02583414052022,,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,8088.67,7777.35,1,63.3897,.5,40.4,1,29650,.06,.29,0,0,Z4,,,,NEC Corporation,E1812814,V,NEC iPasolink VR10 Radio Frekuensi,ANDREW CORPORATION,VHPX6-71W_V,50,208.933275172906,-.0303222387727948,V,,KDI018_PONDIDAHA,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,22.89,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA,MUMUNDOWU",,,1,02557445-000SU/2620222027,18-SEP-24,18-SEP-24,19-MAY-27,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02583414052022,00105553,15591394,18-MAY-26,,0001,ADL017_ANGATA,,,4,8,16.125,S,122,7,28.425,E,,N,04-MAY-25
8071,0710590/4,02013992062019,2024MM139098,0002,"TELEKOMUNIKASI SELULAR, PT.",RIRIEK ADRIANSYAH,RIRIEK,Granted,"GEDUNG TELKOM LANDMARK TOWER MENARA 1 LT.1 ? 20 JL. JENDERAL GATOT SUBROTO KAV. 52, KUNINGAN BARATMAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12710",0215240811,-,Fixed Service,PP,Transmitter,7317,7156,1,59.4897,.5,36.5,1,56000,.06,.29,0,0,Z4,,,,NEC,E2273754,V,IPASOLINK1000_7GHZ,ANDREW CORPORATION,VHLPX4-71W_V,40,,,V,7G32D7W,KDI018_Pondidaha,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,17.933,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA",,,1,,13-DEC-24,13-DEC-24,10-JUN-29,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02013992062019,8071,15709766,10-JUN-26,,0001,ADL042_DMT Landa Baru,,,4,6,45.675,S,122,10,47.325,E,,N,04-MAY-25
00105553,3536751,02050000092024,,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,8147.97,7836.65,1,67.3897,.5,40.4,1,29650,.06,.29,0,0,Z4,,,,NEC Corporation,E2218981,V,NEC iPasolink VR4 Radio Frekuensi,ANDREW CORPORATION,VHP6-71W_V,65,172.688176530115,.200787057321482,V,,KDI018_PONDIDAHA,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,22.425,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA,MUMUNDOWU",,,1,02923423-000SU/2620242029,18-SEP-24,04-OCT-24,03-OCT-29,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02050000092024,00105553,15592460,03-OCT-25,,0001,ADL116_DMT GONTOR MOWILA,,,4,9,29.025,S,122,15,2.475,E,,N,04-MAY-25
00105553,0948211/2,02205408082020,,0001,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,7526,7687,1,63.3897,.5,40.4,1,28000,.06,.29,0,0,Z4,,,,NEC,E1455931,V,IPASOLINK1000_7GHZ,ANDREW CORPORATION,VHPX6-71W_V,65,208.933275172906,-.105126798838503,V,G7WJN,KDI018_PONDIDAHA,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,22.89,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA,MUMUNDOWU",,,1,02328656-000SU/2620202025,18-SEP-24,18-SEP-24,31-AUG-25,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02205408082020,00105553,15591237,31-AUG-25,,0002,ADL017_ANGATA,,,4,8,16.125,S,122,7,28.425,E,,N,04-MAY-25
00105553,3463999/1,02022735072024,,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,11245,10715,1,61.4515,.32,40.4,1,40000,.06,.29,0,0,Z4,,,,NEC Corporation,E2162742,V,NEC iPasolink VR10 Radio Frekuensi,ANDREW CORPORATION,HP4-107_V,42,138.655802798912,.0354231225461163,V,40M0D7W,KDI018_PONDIDAHA,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,7.516,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA,MUMUNDOWU",,,1,02907556-000SU/2620242029,16-OCT-24,16-OCT-24,22-AUG-29,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,02022735072024,00105553,15636795,22-AUG-25,,0001,COI007_SABULAKOA,,,4,0,28.13,S,122,16,10.88,E,,N,04-MAY-25
00105553,0365230/1,024463042016,,0002,TELEKOMUNIKASI INDONESIA TBK,,,Granted,JL. GATOT SUBROTO KAV. 52 GRAHA MERAH PUTIH LT. 3MAMPANG PRAPATAN KOTA JAKARTA SELATAN DKI JAKARTA 12790,021-5215445,021-5215457,Fixed Service,PP,Transmitter,7610,7449,1,65.9381,.5,40.8,1,28000,.06,.29,0,0,Z4,,,,NEC,E1455931,V,IPASOLINK1000_7GHZ,ANDREW  CORPORATION,VHLPX6-71W_V,40,208.933275172906,-.0677244939517832,V,G7WJN,KDI018_PONDIDAHA,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia",,122.2248125,-3.9569375,22.89,3,57,24.975,S,122,13,29.325,E,"Lamokuni, Konawe, Sulawesi Tenggara, Sulawesi, Indonesia,KONAWE,PONDIDAHA,SULAWESI TENGGARA,MUMUNDOWU",,,1,01866477-000SU/2620162021,18-SEP-24,18-SEP-24,20-APR-26,0,MUMUNDOWU,KONAWE,PONDIDAHA,SULAWESI TENGGARA,2,200,024463042016,00105553,15591196,20-APR-26,,0001,ADL017_ANGATA,,,4,8,16.125,S,122,7,28.425,E,,N,04-MAY-25
